NHPD Property ID,HUD Property Id,Property Name,Property Address,City,State,Zip Code,Total Units,Total Active Subsidies,Property Status,Total Inconclusive Subsidies,Total Inactive Subsidies,Earliest Start Date,Latest End Date,Earliest End Date,Latitude,Longitude,County,County Code,Congressional District,CBSA Type,CBSA ?ode,Census Tract,Manager Name,Manager Type,Owner Name,Owner Type,Occupancy Rate,Average Months of Tenancy,Earliest Construction Date,Latest Construction Date,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,REAC Score 1,Last REAC Date,REAC Score 2,REAC Date 2,REAC Score 3,REAC Date 3,Fair Market Rent,Percent of ELI Households,Target Tenant Type
1f10d9a6-cdff-e611-8115-74d435edc0c2,,4426 SANSOM ST,4426 Sansom St,Philadelphia,PA,19104-2916,3,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.95571,-75.21077,Philadelphia,42101,02,Metropolitan,37980,42101008701,,,ORENS BROTHERS REAL ESTATE INC,For Profit,,,,,,3,,,,,,,,1266,,Family
6024d2ac-cdff-e611-8115-74d435edc0c2,,4424 SANSOM ST ASSOC,4420 Sansom St,Philadelphia,PA,19104-2916,9,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,39.95571,-75.21077,Philadelphia,42101,02,Metropolitan,37980,42101008701,,,ORENS BROTHERS REAL ESTATE INC,For Profit,,,,,,9,,,,,,,,1266,,Family
0e2fe99a-cdff-e611-8115-74d435edc0c2,,16 S 44TH ST,16 S 44th St,Philadelphia,PA,19104-2940,1,0,Inconclusive,1,0,01/01/1987,01/01/2017,01/01/2017,39.95752,-75.20975,Philadelphia,42101,02,Metropolitan,37980,42101008701,,,JAMES LIPSCHUTZ REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
f22ee99a-cdff-e611-8115-74d435edc0c2,,13 S 44TH ST,13 S 44th St,Philadelphia,PA,19104-2942,1,0,Inconclusive,1,0,01/01/1987,01/01/2017,01/01/2017,39.95748,-75.20929,Philadelphia,42101,02,Metropolitan,37980,42101008701,,,JAMES LIPSCHUTZ REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
6e161f71-cdff-e611-8115-74d435edc0c2,800018971,UNIVERSITY SQUARE PLAZA,3901 Market St,Philadelphia,PA,19104-3133,442,1,Active,0,0,02/16/2011,02/15/2020,02/15/2020,39.95695,-75.19962,Philadelphia,42101,02,Metropolitan,37980,42101009100,ORBACH AFFORDABLE MANAGEMENT LLC,Profit Motivated,University Plaza Associates,Profit Motivated,99,112,01/01/1976,01/01/1976,440,,,66b,4/12/2016,66b,4/12/2016,95b,12/5/2012,1266,88,Elderly
c4998f09-d468-e711-806a-005056ba3ab9,800018970,UNIVERSITY CITY TOWNHOUSES,3990 Market St,Philadelphia,PA,19104-3137,70,0,Inconclusive,1,0,05/09/2018,07/08/2018,07/08/2018,39.95699,-75.20148,Philadelphia,42101,02,Metropolitan,37980,42101008802,ALTMAN REALTY CO,Profit Motivated,IBID ASSOCIATES LIMITED PARTNERSHIP,Profit Motivated,98,167,01/01/1982,01/01/1982,0,19,51,77c*,3/1/2018,93b,10/24/2014,93b,10/24/2014,1266,70,Family
8a3dc9b2-cdff-e611-8115-74d435edc0c2,,431 N 40TH ST,431 N 40th St,Philadelphia,PA,19104-4644,4,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.96136,-75.20192,Philadelphia,42101,02,Metropolitan,37980,42101009100,,,GROSS MGMT,For Profit,,,,,2,1,1,,,,,,,1266,,Family
ce3bc9b2-cdff-e611-8115-74d435edc0c2,,PEOPLES EMERGENCY CTR,3902 Spring Garden St,Philadelphia,PA,19104-4655,11,1,Active,1,0,01/01/1990,06/30/2026,01/01/2020,39.9617,-75.20076,Philadelphia,42101,02,Metropolitan,37980,42101009100,,,PENNROSE PROPERTIES,For Profit,,,,,,7,2,,,,,,,1266,,
df42bec4-cdff-e611-8115-74d435edc0c2,,ROWAN HOUSE,325 N 39th St,Philadelphia,PA,19104-4656,26,1,Active,0,0,01/01/1997,01/01/2027,01/01/2027,39.95993,-75.20023,Philadelphia,42101,02,Metropolitan,37980,,,,PEOPLES EMERGENCY CENTER,Non-Profit,,,,,26,,,,,,,,,,,Family
f66c8de8-cdff-e611-8115-74d435edc0c2,,IMANI HOME III - PEC,3942 Lancaster Ave,Philadelphia,PA,19104-4658,6,1,Active,0,0,09/29/2005,09/29/2025,09/29/2025,39.96246,-75.20187,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101010800,,,IMANI III,,,,,,,,,,,,,,,1266,,
d70fd9a6-cdff-e611-8115-74d435edc0c2,,3908 BROWN ST,3908 Brown St,Philadelphia,PA,19104-4804,2,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.96739,-75.20138,Philadelphia,42101,02,Metropolitan,37980,42101010800,,,,For Profit,,,,,,,,,,,,,,1266,,
14161f71-cdff-e611-8115-74d435edc0c2,800018938,SARAH ALLEN,4035 Parrish St,Philadelphia,PA,19104-4851,87,2,Active,0,0,01/01/1995,05/31/2038,01/01/2025,39.96838,-75.20466,Philadelphia,42101,02,Metropolitan,37980,42101010700,COMMUNITY REALTY MANAGEMENT,Profit Motivated,SARAH ALLEN SENIOR HOUSING INC,Non-Profit,90,72,01/01/1996,01/01/1996,87,15,21,83c,7/7/2017,92c,1/7/2014,92c,1/7/2014,1266,90,Elderly
367e46cd-ce68-e711-806a-005056ba3ab9,800059260,RUDOLPHY/MERCY-DOUGLASS HOME,3827 Powelton Ave,Philadelphia,PA,19104-5100,16,1,Active,0,1,06/01/2003,01/31/2042,01/31/2042,39.95953,-75.19854,Philadelphia,42101,02,Metropolitan,37980,42101009100,MERCY-DOUGLASS HUMAN SERVICES AFFILIATE,Non-Profit,RUDOLPHY/MERCY-DOUGLASS HOME FOR THE BLIND,Non-Profit,100,115,01/01/2000,01/01/2000,14,2,0,66c,3/3/2016,66c,3/3/2016,87a,12/4/2013,1266,88,Disabled
7008610c-ceff-e611-8115-74d435edc0c2,,MT OLIVET,642 N 41st St,Philadelphia,PA,19104-5201,161,2,Active,0,0,01/01/2004,01/01/2034,01/01/2034,39.96365,-75.20581,Philadelphia,42101,02,Metropolitan,37980,42101010600,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/2002,01/01/2002,151,10,0,,,,,,,1266,,Family
c20db5ca-cdff-e611-8115-74d435edc0c2,,MARLTON RESIDENCES,1731 Marlton Ave,Philadelphia,PA,19104-5304,25,1,Active,0,0,01/01/1999,01/01/2029,01/01/2029,39.97528,-75.20792,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101011000,,,PENNROSE PROPERTIES,For Profit,,,,,25,,,,,,,,,1266,,
d67d46cd-ce68-e711-806a-005056ba3ab9,800058925,RALSTON MERCY-DOUGLASS HOUSE,3817 Market St,Philadelphia,PA,19104-6601,55,2,Active,0,0,11/17/2005,07/31/2041,11/17/2025,39.95721,-75.19917,Philadelphia,42101,02,Metropolitan,37980,42101009100,MERCY-DOUGLASS HUMAN SERVICES AFFILIATE,Non-Profit,RALSTON/MERCY-DOUGLASS HOUSE,Non-Profit,99,83,01/01/1999,01/01/1999,54,0,0,91b,12/28/2016,91b,12/28/2016,95c,1/3/2014,1266,80,Elderly
c854c2b8-cdff-e611-8115-74d435edc0c2,,BRANTWOOD,4150 Parkside Ave,Philadelphia,PA,19104-7301,18,0,Inconclusive,1,0,01/01/1993,01/01/2023,01/01/2023,39.97596,-75.2093,Philadelphia,42101,02,Metropolitan,37980,42101011000,,,PARKSIDE HISTORIC PRESERVATION CORP,For Profit,,,,,12,6,,,,,,,,1266,,Family
bf6a1777-cdff-e611-8115-74d435edc0c2,800018722,OLD CITY PRESBYTERIAN,25 N 4th St,Philadelphia,PA,19106-2104,59,0,Inconclusive,1,0,05/01/2017,04/30/2036,04/30/2036,39.95085,-75.14705,Philadelphia,42101,01,Metropolitan,37980,42101000100,Philadelphia Presbytery Homes Inc,Non-Profit,OLD CITY PRESBYTERY APTS INC,Non-Profit,97,98,01/01/1994,01/01/1994,59,,,95c,2/12/2018,97a,12/17/2014,97a,12/17/2014,1266,83,Elderly
2131414e-ceff-e611-8115-74d435edc0c2,,ST JOHN THE EVANGELIST HOUSE,1212 Ludlow St,Philadelphia,PA,19107,79,1,Active,1,0,11/23/2011,11/23/2031,11/23/2031,39.95118,-75.16083,Philadelphia,42101,,,,42101000500,,,PROJECT HOME AND BETHESDA PROJECT,,,,,,,,,,,,,,,1266,,
b131414e-ceff-e611-8115-74d435edc0c2,,WILLIAM WAY SENIOR RESIDENCES,249 S 13th St,PHILADELPHIA,PA,19107,56,1,Active,1,1,01/01/2013,05/29/2034,05/29/2034,39.94779,-75.16367,Philadelphia,42101,,,,42101000901,,,PENNROSE GP LLC,,,,,,56,0,0,,,,,,,1266,,Elderly or disabled
473e442a-ceff-e611-8115-74d435edc0c2,,SOMERSET APARTMENTS,122 S BROAD ST,PHILADELPHIA,PA,19107,24,0,Inconclusive,1,1,01/01/1992,01/01/2022,01/01/2022,39.95054,-75.15918,,,,Metropolitan,37964,,,,WOMENS COMMUNITY REVITALIZATION PROJECT,Multiple,,,,,,9,15,,,,,,,,,Family
d1bfd55a-c968-e711-806a-005056ba3ab9,800018304,DYNASTY COURT,1011 Race St,Philadelphia,PA,19107-1810,56,1,Active,0,0,10/13/2017,10/12/2022,10/12/2022,39.955508,-75.156036,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101000200,ARCO MANAGEMENT CORPORATION,Profit Motivated,AJ DYNASTY LLC,Profit Motivated,100,240,01/01/1981,01/01/1981,23,4,29,93b,11/5/2015,93b,11/5/2015,95a,10/17/2012,1266,84,Family
d76c0f7d-cdff-e611-8115-74d435edc0c2,800018727,ON LOK HOUSE,219 N 10th St,Philadelphia,PA,19107-1829,55,2,Active,0,0,07/01/2014,10/01/2043,06/30/2034,39.95579,-75.15553,Philadelphia,42101,01,Metropolitan,37980,42101000200,Philadelphia Presbytery Homes Inc,Non-Profit,ON LOK HOUSE INC,Non-Profit,100,127,01/01/1982,01/01/1982,54,,,89b,6/6/2016,89b,6/6/2016,99b,8/31/2011,1266,98,Elderly
89445da7-d668-e711-806a-005056ba3ab9,,810 ARCH STREET,810 Arch St,Philadelphia,PA,19107-3190,94,0,Inconclusive,1,1,01/01/2015,,,39.95311,-75.153313,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101000500,,,PROJECT HOME,,,,,,94,0,0,,,,,,,1266,,Family
dc24d2ac-cdff-e611-8115-74d435edc0c2,,ART APARTMENTS,1234 Market St,Philadelphia,PA,19107-3721,30,0,Inconclusive,1,2,01/01/1990,01/01/2020,01/01/2020,39.95188,-75.16043,Philadelphia,42101,01,Metropolitan,37980,42101000500,,,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,Non-Profit,,,,,14,16,,,,,,,,1266,,Family
b48d4059-cdff-e611-8115-74d435edc0c2,800018188,AMERICAN POSTAL WORKERS HOUSE,801 Locust St,Philadelphia,PA,19107-5516,300,1,Active,0,0,01/01/2011,12/31/2030,12/31/2030,39.94736,-75.15512,Philadelphia,42101,01,Metropolitan,37980,42101000902,BERGER ASSOCIATES LLC,Profit Motivated,American Postal Workers House Associates,Profit Motivated,100,121,01/01/1978,01/01/1978,299,,,78b,3/15/2018,97a,8/28/2014,97a,8/28/2014,1266,94,Elderly
62998f09-d468-e711-806a-005056ba3ab9,800217811,CENTER-SOUTH SUPPORTED INDEPENDENT LIVING,1213 Spruce St,Philadelphia,PA,19107-5621,10,1,Active,0,0,06/01/2017,05/31/2044,05/31/2044,39.94682,-75.16157,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101000901,COLUMBUS PROPERTY MANAGEMENT DEVELOPMENT INC,Non-Profit,CENTER SOUTH HOUSING DEVELOP CORP,Non-Profit,,,01/01/2002,01/01/2002,8,2,0,75c*,10/5/2016,75c*,10/5/2016,77b,8/13/2015,1266,,Disabled
0c181f71-cdff-e611-8115-74d435edc0c2,800019003,WASHINGTON SQUARE WEST,233 S 13th St,Philadelphia,PA,19107-5663,132,2,Active,0,0,11/23/2004,01/01/2037,11/22/2024,39.94766,-75.16211,Philadelphia,42101,01,Metropolitan,37980,42101000901,OP PROPERTY MANAGEMENT LLC,Profit Motivated,WASHINGTON SQUARE WEST PRESERVATION LP,Profit Motivated,99,130,01/01/1982,01/01/1982,100,27,5,92c*,11/5/2015,92c*,11/5/2015,92b,12/5/2012,1266,82,Family
2874b403-cb68-e711-806a-005056ba3ab9,800018892,ST GEORGE ATHENAGORAS,850 Locust St,Philadelphia,PA,19107-5738,95,3,Active,0,0,04/01/1979,05/31/2019,10/13/2018,39.94702,-75.15581,Philadelphia,42101,01,Metropolitan,37980,42101000902,ST GEORGE MANAGEMENT CORP,Profit Motivated,ST GEORGE SENIOR HOUSING CORPORATION,Non-Profit,98,88,01/01/1975,01/01/1975,94,0,0,63c,4/10/2017,79c,11/30/2016,79c,11/30/2016,1266,93,Elderly
1808610c-ceff-e611-8115-74d435edc0c2,,OXFORD VILLAGE,6108 Algon Ave,Philadelphia,PA,19111,200,1,Active,0,0,10/31/1953,,,40.04061,-75.09005,Philadelphia,42101,13,Metropolitan,37980,42101039000,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1953,01/01/1953,,,,,,,,,,1266,,
5e89d217-d668-e711-806a-005056ba3ab9,,MISSION GREEN,8400 Pine Rd,Philadelphia,PA,19111-1384,61,1,Active,0,0,01/01/2014,01/01/2044,01/01/2044,40.082175,-75.078914,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101034200,,,MISSION GREEN LP,,,,,,59,2,0,,,,,,,1266,,Elderly or disabled
dff2ef94-cdff-e611-8115-74d435edc0c2,800226243,CHANDLER S I L,419 Chandler St,Philadelphia,PA,19111-2245,6,1,Active,0,0,06/01/2017,05/31/2051,05/31/2051,40.07364,-75.08572,Philadelphia,42101,13,Metropolitan,37980,42101034100,COLUMBUS PROPERTY MANAGEMENT DEVELOPMENT INC,Non-Profit,Columbus III Housing Development Corporation,Non-Profit,,,01/01/2009,01/01/2009,3,3,,,,,,,,1266,,Disabled
46a28c2e-d568-e711-806a-005056ba3ab9,800018761,PATH HOUSING ASSOCIATES INC,7965 Algon Ave,Philadelphia,PA,19111-2817,25,2,Active,0,0,02/27/1991,03/28/2033,08/01/2028,40.06518,-75.06353,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101033600,PATH HOUSING ASSOCIATES INC,Non-Profit,PATH HOUSING ASSOCIATES INC,Non-Profit,96,165,01/01/1986,01/01/1986,25,0,0,97b,7/13/2015,97b,7/13/2015,95a,9/27/2012,1266,88,Disabled
077b6906-ceff-e611-8115-74d435edc0c2,800225366,WESLEY ENHANCED LIVING BURHOLME,7023 Rising Sun Ave,Philadelphia,PA,19111-3900,62,2,Active,1,0,09/30/2011,12/01/2053,09/30/2031,40.05734,-75.08746,Philadelphia,42101,13,Metropolitan,37980,42101030700,,,,,,,,,,,,,,,,,,1266,,
7c9c7100-ceff-e611-8115-74d435edc0c2,,412 LONG LN,412 Longshore Ave,Philadelphia,PA,19111-3913,2,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.951614,-75.163901,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101030700,,,EVENT,For Profit,,,,,,2,,,,,,,,1266,,Family
af988915-d468-e711-806a-005056ba3ab9,800213023,KEN-CREST CENTERS - PA 2000,9350 Andover Rd,Philadelphia,PA,19114-3502,6,1,Active,0,0,09/20/2017,09/19/2042,09/19/2042,40.06476,-75.01176,Philadelphia,42101,13,Metropolitan,37980,42101034802,KEN-CREST CENTERS,Profit Motivated,KEN CREST CENTERS HOUSING PA 2000 INC,Non-Profit,,,01/01/2000,01/01/2000,6,0,0,94a,12/28/2016,94a,12/28/2016,94a,10/31/2013,1266,,Disabled
8c998f09-d468-e711-806a-005056ba3ab9,800226235,KEN CREST PA 2008,1862 Berwyn St,Philadelphia,PA,19115-3208,9,0,Inconclusive,1,0,05/01/2017,04/30/2052,04/30/2052,40.08938,-75.03196,Philadelphia,42101,13,Metropolitan,37980,42101035500,KEN-CREST CENTERS,Profit Motivated,KEN-CREST HOUSING PA 2007 INC,Non-Profit,,,01/01/2010,01/01/2010,9,0,0,,,,,,,1266,,Disabled
216a1777-cdff-e611-8115-74d435edc0c2,800018734,PATH GROUP HOMES,1835 Beyer Ave,Philadelphia,PA,19115-4701,24,2,Active,0,0,10/29/1985,05/08/2034,04/01/2024,40.08128,-75.03345,Philadelphia,42101,13,Metropolitan,37980,42101034502,PATH HOUSING ASSOCIATES INC,Non-Profit,PATH INC,Non-profit,102,153,01/01/1982,01/01/1982,24,,,95b,1/23/2018,97a,12/2/2014,97a,12/2/2014,1266,92,Disabled
a1988915-d468-e711-806a-005056ba3ab9,800018528,ROBERT SALIGMAN HOUSE,8900 Roosevelt Blvd,Philadelphia,PA,19115-5060,181,2,Active,0,0,12/19/2014,12/18/2034,08/31/2034,40.07235,-75.03776,Philadelphia,42101,13,Metropolitan,37980,42101034501,FEDERATION HOUSING INC,Non-Profit,ROBERT SALIGMAN APTS LP,Multiple,100,141,01/01/1976,01/01/1992,180,0,0,98b,11/12/2014,98b,11/12/2014,97b,6/10/2014,1266,96,Elderly
4e998f09-d468-e711-806a-005056ba3ab9,800223947,KEN-CREST PA 2006,11608 Gifford St,Philadelphia,PA,19116-2012,12,1,Active,0,0,12/01/2017,11/30/2048,11/30/2048,40.11882,-75.02142,Philadelphia,42101,13,Metropolitan,37980,42101035800,KEN-CREST CENTERS,Profit Motivated,KEN-CREST HOUSING PA 2006 INC,Non-Profit,97,80,01/01/2006,01/01/2006,12,0,0,,,,,,,1266,100,Disabled
47360883-cdff-e611-8115-74d435edc0c2,800018428,FOP SR CITIZEN INC,730 Byberry Rd,Philadelphia,PA,19116-2116,106,2,Active,0,0,05/01/1971,03/01/2023,09/30/2020,40.12169,-75.01354,Philadelphia,42101,13,Metropolitan,37980,42101035900,FOP SENIOR CITIZENS INC,Non-Profit,FOP SENIOR CITIZENS INC,Non-profit,92,78,01/01/1969,01/01/1969,52,,,99a,10/21/2015,99a,10/21/2015,89c,5/19/2010,1266,80,Elderly
f30077fa-cdff-e611-8115-74d435edc0c2,800232489,KEN CREST PA 2009 GROUP HOME,743 Byberry Rd,Philadelphia,PA,19116-2137,9,0,Inconclusive,1,0,05/01/2017,04/30/2052,04/30/2052,40.12201,-75.01193,Philadelphia,42101,13,Metropolitan,37980,42101036501,KEN-CREST CENTERS,Profit Motivated,KEN-CREST HOUSING PA 2009 INC,Non-Profit,,,01/01/2010,01/01/2010,9,,,,,,,,,1266,,Disabled
56998f09-d468-e711-806a-005056ba3ab9,800241909,EPHRAIM GOLDSTEIN APARTMENTS,12003 Bustleton Ave,Philadelphia,PA,19116-2152,269,2,Active,0,0,12/19/2014,12/18/2034,12/18/2034,40.12191,-75.01611,Philadelphia,42101,13,Metropolitan,37980,42101035900,FEDERATION HOUSING INC,Non-Profit,EPHRAIM GOLDSTEIN APTS LP,Profit Motivated,,,,,154,0,0,,,,,,,1266,,Elderly
f20cb5ca-cdff-e611-8115-74d435edc0c2,800031028,SIDEWATER HOUSE APARTMENTS,780 Byberry Rd,Philadelphia,PA,19116-2170,63,2,Active,0,1,01/01/1998,01/01/2029,12/01/2028,40.12161,-75.01223,Philadelphia,42101,13,Metropolitan,37980,42101035900,FEDERATION HOUSING INC,,EPHRAIM GOLDSTEIN HOUSE,Non-Profit,,,,,62,,,97a,5/5/2010,97a,5/5/2010,90b,2/14/2007,1266,,Elderly
589d7100-ceff-e611-8115-74d435edc0c2,,CENTER PARK III,10102B Jamison Ave,Philadelphia,PA,19116-3820,39,1,Active,0,0,01/01/2005,01/01/2035,01/01/2035,40.10047,-75.02231,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101036000,,,FEDERATION HOUSING INC,Non-Profit,,,,,39,,,,,,,,,1266,,Elderly or disabled
38998f09-d468-e711-806a-005056ba3ab9,800211683,CENTER PARK II,10102 Jamison Ave,Philadelphia,PA,19116-3858,78,2,Active,0,0,05/01/2017,05/31/2042,04/30/2037,40.10021,-75.02183,Philadelphia,42101,13,Metropolitan,37980,42101036000,FEDERATION HOUSING INC,Non-Profit,CENTER PARK II INC,Multiple,99,95,01/01/1987,01/01/2000,77,0,0,81c,12/28/2016,81c,12/28/2016,98b,7/21/2014,1266,87,Elderly
eb41bec4-cdff-e611-8115-74d435edc0c2,,BLAKESTONE HOUSING,6657 Blakemore St,Philadelphia,PA,19119-1467,19,1,Active,0,0,01/01/1997,01/01/2027,01/01/2027,40.05975,-75.17788,Philadelphia,42101,02,Metropolitan,37980,42101025400,,,GREATER GERMANTOWN HDC,Non-Profit,,,,,5,8,6,,,,,,,1266,,Family
e0d7a5d6-cdff-e611-8115-74d435edc0c2,,NEW COVENANT SENIOR HOUSING,7500 Germantown Ave,Philadelphia,PA,19119-1600,56,1,Active,0,0,01/01/2004,01/01/2034,01/01/2034,40.06288,-75.19599,Philadelphia,42101,02,Metropolitan,37980,42101038800,,,NEW COVENANT SENIOR HOUSING INC,Non-Profit,,,,,49,7,,,,,,,,1266,,Elderly or disabled
e66c8de8-cdff-e611-8115-74d435edc0c2,,DIGNITY HOUSING III-RDA,7047 Germantown Ave,Philadelphia,PA,19119-1865,8,1,Active,0,0,04/27/2006,04/27/2026,04/27/2026,40.05806,-75.188844,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101025500,,,DIGNITY,,,,,,,,,,,,,,,1266,,
bb2a17dc-cc68-e711-806a-005056ba3ab9,800215235,NEWCOURTLAND 811,6950 Germantown Ave,Philadelphia,PA,19119-2120,60,3,Active,0,1,08/24/2007,05/31/2046,08/24/2027,40.05515,-75.18905,Philadelphia,42101,02,Metropolitan,37980,42101023700,COURTLAND II INC,Profit Motivated,GERMANTOWN HOME SECTION 811 CORPORATION,Non-Profit,98,82,01/01/2002,01/01/2004,60,18,0,68c,1/8/2018,96a,11/6/2014,96a,11/6/2014,1266,74,Disabled
768ebbbe-cdff-e611-8115-74d435edc0c2,,GERMANTOWN AVENUE APARTMENTS,6400 Germantown Ave,Philadelphia,PA,19119-2343,5,1,Active,0,1,01/01/1994,01/01/2024,01/01/2024,40.04711,-75.18329,Philadelphia,42101,02,Metropolitan,37980,42101023700,,,RESOURCES FOR HUMAN DEVELOPMENT INC,Non-Profit,,,,,4,,1,,,,,,,1266,,Family
ed9c7df4-cdff-e611-8115-74d435edc0c2,,EMLEN ARMS,6733 Emlen St,Philadelphia,PA,19119-2632,175,1,Active,0,0,07/31/1970,,,40.04957,-75.18974,Philadelphia,42101,02,Metropolitan,37980,42101023700,PHILADELPHIA HOUSING AUTHORITY,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1970,01/01/1970,,,,,,,,,,1266,,
e023d2ac-cdff-e611-8115-74d435edc0c2,,158 W TABOR RD,158 W Tabor Rd,Philadelphia,PA,19120,1,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,40.03278,-75.12581,Philadelphia,42101,13,Metropolitan,37980,42101027402,,,JOSEPH W LESSER REAL ESTATE,For Profit,,,,,,1,,,,,,,,1266,,Family
7222d2ac-cdff-e611-8115-74d435edc0c2,,ALLENGROVE APARTMENTS,539 Allengrove St,Philadelphia,PA,19120-2104,10,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.03953,-75.10468,Philadelphia,42101,13,Metropolitan,37980,42101029100,,,PRIME PROPERTIES,For Profit,,,,,,10,,,,,,,,1266,,Family
0808610c-ceff-e611-8115-74d435edc0c2,,HILL CREEK I,516 E Hill Creek Dr,Philadelphia,PA,19120-2606,340,1,Active,0,0,03/31/1938,,,40.037671,-75.109955,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101029100,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1938,01/01/1938,,,,,,,,,,1266,,
5a52c2b8-cdff-e611-8115-74d435edc0c2,,N & L 8TH STREET,5006 N 8th St,Philadelphia,PA,19120-3106,1,0,Inconclusive,1,0,01/01/1992,01/01/2022,01/01/2022,40.02839,-75.1374,Philadelphia,42101,02,Metropolitan,37980,42101028400,,,,For Profit,,,,,,,,,,,,,,1266,,
828fbbbe-cdff-e611-8115-74d435edc0c2,,742 W WELLENS AVE,742 W Wellens Ave,Philadelphia,PA,19120-3116,1,0,Inconclusive,1,0,01/01/1995,01/01/2025,01/01/2025,40.03163,-75.13608,Philadelphia,42101,02,Metropolitan,37980,42101028200,,,EDWARD RUSSELL,For Profit,,,,,,,1,,,,,,,1266,,Family
d28f4059-cdff-e611-8115-74d435edc0c2,800018779,PHILIPPIAN GARDENS,5110 N 6th St,Philadelphia,PA,19120-3146,49,1,Active,0,0,12/01/2017,11/30/2033,11/30/2033,40.02923,-75.13428,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101028500,SHELTER ASSOCIATES INC,Profit Motivated,PHILIPPIAN GARDENS INC,Non-Profit,97,103,01/01/1991,01/01/1991,49,,,51c,7/6/2016,51c,7/6/2016,89a,1/8/2014,1266,70,Elderly
82a7e1a0-cdff-e611-8115-74d435edc0c2,,265 RUBICAM ST,265 Rubicam St,Philadelphia,PA,19120-3316,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.02941,-75.12806,Philadelphia,42101,13,Metropolitan,37980,42101028600,,,PRIME PROPERTIES,For Profit,,,,,,,1,,,,,,,1266,,Family
2aa7e1a0-cdff-e611-8115-74d435edc0c2,,179 W RUSCOMB ST,179 W Ruscomb St,Philadelphia,PA,19120-3429,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.02694,-75.12561,Philadelphia,42101,13,Metropolitan,37980,42101028600,,,,For Profit,,,,,,,1,,,,,,,1266,,Family
3f10d9a6-cdff-e611-8115-74d435edc0c2,,4951 N FAIRHILL ST,4951 N Fairhill St,Philadelphia,PA,19120-3711,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.02699,-75.13333,Philadelphia,42101,02,Metropolitan,37980,42101028500,,,PRIME PROPERTIES,For Profit,,,,,,1,,,,,,,,1266,,Family
26a8e1a0-cdff-e611-8115-74d435edc0c2,,4TH ST HOUSE,4915 N 4th St,Philadelphia,PA,19120-3824,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.02623,-75.13072,Philadelphia,42101,13,Metropolitan,37980,42101028600,,,SIDNEY SMALL,For Profit,,,,,,,,,,,,,,1266,,Family
a70ed9a6-cdff-e611-8115-74d435edc0c2,,146 E RUSCOMB ST,146 E Ruscomb St,Philadelphia,PA,19120-3940,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.0271,-75.12218,Philadelphia,42101,13,Metropolitan,37980,42101029000,,,JOSEPH W LESSER REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
ef0fd9a6-cdff-e611-8115-74d435edc0c2,,410 E ROCKLAND ST,410 E Rockland St,Philadelphia,PA,19120-4300,5,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.02355,-75.11717,Philadelphia,42101,13,Metropolitan,37980,42101028902,,,JOHN T FILE,For Profit,,,,,3,2,,,,,,,,1266,,Family
0f10d9a6-cdff-e611-8115-74d435edc0c2,,426 E ELEANOR ST,426 E Eleanor St,Philadelphia,PA,19120-4315,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.02277,-75.1169,Philadelphia,42101,13,Metropolitan,37980,42101028902,,,MICHAEL C AXELROD,For Profit,,,,,,,1,,,,,,,1266,,Family
